business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Congregation Bnai Israel,(516) 623-4200,https://www.yellowpages.com/freeport-ny/mip/congregation-bnai-israel-11585376,"Synagogues,Churches & Places of Worship",,91 N Bayview Ave,Freeport,NY,11520,40.6581438,-73.598919
Congregation B Nai Israel Of Sheepshead Bay,(718) 332-6231,https://www.yellowpages.com/brooklyn-ny/mip/congregation-b-nai-israel-of-sheepshead-bay-460286245,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.yikb.org/login.php,3007 Ocean Ave,Brooklyn,NY,11235,40.58779655,-73.94883081472832
Congregation Beth-El,(732) 985-7272,https://www.yellowpages.com/edison-nj/mip/congregation-beth-el-10752403,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.betheledison.org,91 Jefferson Blvd,Edison,NJ,8817,40.505757,-74.404368
Temple Avodah,(516) 766-6809,https://www.yellowpages.com/oceanside-ny/mip/temple-avodah-3905300,"Synagogues,Reform Synagogues,Churches & Places of Worship",http://www.kombertcaterers.com,3050 Oceanside Rd,Oceanside,NY,11572,40.63752455993114,-73.63551788461103
Temple Saint Jude Spir,(718) 257-7100,https://www.yellowpages.com/brooklyn-ny/mip/temple-saint-jude-spir-480179341,Synagogues,,10312 Glenwood Rd,Brooklyn,NY,11236,40.6481172,-73.8972944
Geeta Temple Ashram Inc,(718) 592-2925,https://www.yellowpages.com/elmhurst-ny/mip/geeta-temple-ashram-inc-16245238,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.geetatemple.org,9209 Corona Ave,Elmhurst,NY,11373,40.7390821,-73.878384
Congregation Meohr Yisrael,(718) 853-1716,https://www.yellowpages.com/brooklyn-ny/mip/congregation-meohr-yisrael-517671136,"Synagogues,Churches & Places of Worship",,1771 52nd St,Brooklyn,NY,11204,40.626904,-73.983022
Temple Isaiah Of Great Neck,(516) 487-5373,https://www.yellowpages.com/great-neck-ny/mip/temple-isaiah-of-great-neck-462701793,"Synagogues,Religious Organizations",http://www.templeisaiahgn.org,1 Chelsea Pl,Great Neck,NY,11021,40.7845541,-73.7324789025932
Chabad Jewish Learning,(516) 484-3500,https://www.yellowpages.com/roslyn-heights-ny/mip/chabad-jewish-learning-16922990,"Synagogues,Religious General Interest Schools",http://www.chabadroslyn.com,75 Powerhouse Rd,Roslyn Heights,NY,11577,40.77664005,-73.63341881829027
Jewish Community Center,(814) 333-9527,https://www.yellowpages.com/meadville-pa/mip/jewish-community-center-537385815,Synagogues,,379 Park Avenue Plz,Meadville,PA,16335,41.62301315,-80.1607905793986
Young Israel of Greater Buffalo,(716) 634-0212,https://www.yellowpages.com/buffalo-ny/mip/young-israel-of-greater-buffalo-14051003,"Synagogues,Churches & Places of Worship",http://www.yibuffalo.org,105 Maple Rd,Buffalo,NY,14221,42.9910812,-78.7590628
Bay Terrace Jewish Center,(718) 428-6364,https://www.yellowpages.com/bayside-ny/mip/bay-terrace-jewish-center-6901787,"Synagogues,Churches & Places of Worship",http://www.bayterrace.org,1300 209th St,Bayside,NY,11360,40.766424,-73.778525
Kehillath Shalom Synagogue,(631) 367-4589,https://www.yellowpages.com/cold-spring-harbor-ny/mip/kehillath-shalom-synagogue-9052637,"Synagogues,Churches & Places of Worship",http://www.kehillathshalomsynagogue.org,58 Goose Hill Rd,Cold Spring Harbor,NY,11724,40.880106999999995,-73.45012217444432
Pine Brook Jewish Center,(973) 244-9800,https://www.yellowpages.com/montville-nj/mip/pine-brook-jewish-center-455959815,"Synagogues,Churches & Places of Worship",http://www.pbjc.org,174 Changebridge Rd,Montville,NJ,7045,40.88797137812059,-74.36508963714161
Congregation Ahavath Sholom,(718) 263-1949,https://www.yellowpages.com/forest-hills-ny/mip/congregation-ahavath-sholom-15689681,"Synagogues,Churches & Places of Worship,Religious Organizations",,7502 113th St,Forest Hills,NY,11375,40.7195942,-73.8448553
Prem Bhakti Mandir Inc,(718) 657-6557,https://www.yellowpages.com/jamaica-ny/mip/prem-bhakti-mandir-inc-453183689,"Synagogues,Churches & Places of Worship,Religious Organizations",https://www.facebook.com/pages/prem-bhakti-mandir/117867084906755,9247 172nd St,Jamaica,NY,11433,40.6914852,-73.8056771
Aur Torah Sephardic Minyan,(718) 494-8935,https://www.yellowpages.com/staten-island-ny/mip/aur-torah-sephardic-minyan-9949415,"Synagogues,Churches & Places of Worship",http://www.aurtorah.org,1180 Rockland Ave,Staten Island,NY,10314,40.5928792,-74.15632581218404
Cathedral Of St Andrew,(501) 374-2794,https://www.yellowpages.com/little-rock-ar/mip/cathedral-of-st-andrew-7176754?lid=1002042932007,"Synagogues,Places Of Interest,Catholic Churches",http://cathedralsaintandrew.org,617 Louisiana St,Little Rock,AR,72201,34.7464809,-92.2895948
West Clarkstown Jewish Center,(845) 352-0017,https://www.yellowpages.com/new-city-ny/mip/west-clarkstown-jewish-center-4986914,"Synagogues,Churches & Places of Worship",https://www.westclarkstownjc.org,195 W Clarkstown Rd,New City,NY,10956,41.1343667,-74.02160839999999
Congregation B'nai Israel,(413) 584-3593,https://www.yellowpages.com/northampton-ma/mip/congregation-bnai-israel-14307440,Synagogues,https://www.cbiboca.org,253 Prospect St,Northampton,MA,1060,42.32910655395194,-72.64203348974888
Temple Israel,(518) 438-7858,https://www.yellowpages.com/albany-ny/mip/temple-israel-1249591,"Synagogues,Churches & Places of Worship",http://www.templeisraelalbany.org,600 New Scotland Ave,Albany,NY,12208,42.6557447,-73.80172143109024
Astoria Center of Israel,(718) 278-2680,https://www.yellowpages.com/astoria-ny/mip/astoria-center-of-israel-6557788,Synagogues,http://www.astoriacenter.org,2735 Crescent St,Astoria,NY,11102,40.7679205,-73.9254212
Yeshiva Torah Temimah,(718) 853-8500,https://www.yellowpages.com/brooklyn-ny/mip/yeshiva-torah-temimah-583900,"Synagogues,Schools,Churches & Places of Worship",http://ytt.edu,555 Ocean Pkwy,Brooklyn,NY,11218,40.6347222,-73.9719444
Greater Bethlehem Temple Apolstolic Church,(585) 254-6824,https://www.yellowpages.com/rochester-ny/mip/greater-bethlehem-temple-apolstolic-church-504518168,Synagogues,,1470 Dewey Ave,Rochester,NY,14615,43.193583000000004,-77.638753
Manetto Hill Jewish Center,(516) 935-5454,https://www.yellowpages.com/plainview-ny/mip/manetto-hill-jewish-center-3020728,"Synagogues,Churches & Places of Worship",http://www.manettohilljc.org,244 Manetto Hill Rd,Plainview,NY,11803,40.78909,-73.475132
Flagship Free Will Baptist Church,(814) 616-8104,https://www.yellowpages.com/erie-pa/mip/flagship-free-will-baptist-church-557771874?lid=1002057378126,"Synagogues,Christian Churches,Methodist Churches",https://flagshipchurch.com,1959 E 36th St,Erie,PA,16510,42.11977685,-80.02423042625651
Congregation Beth El,(212) 772-7500,https://www.yellowpages.com/new-york-ny/mip/congregation-beth-el-6754038,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.bethelnyc.org,500 E 77th St,New York,NY,10162,40.627831,-74.023198
Congregation Berith Sholom,(518) 272-8872,https://www.yellowpages.com/troy-ny/mip/congregation-berith-sholom-7599400,"Synagogues,Churches & Places of Worship,Religious Organizations",http://berithsholom.org,167 3rd St,Troy,NY,12180,42.72584566666667,-73.69158666666667
Congregation Agudath Sholom of Flatbush,(718) 854-2226,https://www.yellowpages.com/brooklyn-ny/mip/congregation-agudath-sholom-of-flatbush-13262735,"Synagogues,Churches & Places of Worship",,3714 18th Ave,Brooklyn,NY,11218,40.63523505,-73.96811614902423
Congregation Chasam Sopher,(212) 777-5140,https://www.yellowpages.com/new-york-ny/mip/congregation-chasam-sopher-475612792,"Synagogues,Churches & Places of Worship",http://chasamsopher.org,8 Clinton St,New York,NY,10002,40.7151883,-73.9870854
Jewish Educators Assembly,(516) 569-2537,https://www.yellowpages.com/cedarhurst-ny/mip/jewish-educators-assembly-13516958,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.jewisheducators.org,46 Locust Ave,Cedarhurst,NY,11516,40.62276732655616,-73.71834427119028
Young Israel Of Long Beach Syngog,(516) 431-2404,https://www.yellowpages.com/long-beach-ny/mip/young-israel-of-long-beach-syngog-1469847,"Synagogues,Churches & Places of Worship",http://www.yilb.org,120 Long Beach Blvd,Long Beach,NY,11561,40.58499273469388,-73.65808024489796
Temple Beth El of Greater Buff,(716) 836-2660,https://www.yellowpages.com/buffalo-ny/mip/temple-beth-el-of-greater-buff-454836679,Synagogues,http://btzbuffalo.org,621 Getzville Rd,Buffalo,NY,14226,43.0243244,-78.7678332
Temple Beth Elohim Putnam County,(845) 279-4585,https://www.yellowpages.com/brewster-ny/mip/temple-beth-elohim-putnam-county-497640629,Synagogues,https://templebethelohim.org,1360 Route 22,Brewster,NY,10509,41.3973335,-73.6171915
Deutsch Goldie C & Reuven R,(718) 758-2679,https://www.yellowpages.com/brooklyn-ny/mip/deutsch-goldie-c-reuven-r-11131247,"Synagogues,Churches & Places of Worship",,855 E 7th St,Brooklyn,NY,11230,40.629805734693875,-73.97003214285714
Temple Shalom-Reform,(732) 566-2621,https://www.yellowpages.com/matawan-nj/mip/temple-shalom-reform-7191730,"Synagogues,Churches & Places of Worship",http://templeshalomnj.org,5 Ayrmont Ln,Matawan,NJ,7747,40.41483,-74.2295891
Jewish Associate-Cmnty Living,(860) 236-5543,https://www.yellowpages.com/west-hartford-ct/mip/jewish-associate-cmnty-living-11652685,"Synagogues,Churches & Places of Worship",,20 Arapahoe Rd,West Hartford,CT,6107,41.759255290504356,-72.74506114943183
Steinhardt Foundation,(212) 792-6208,https://www.yellowpages.com/new-york-ny/mip/steinhardt-foundation-454840598,Synagogues,http://www.steinhardtfoundation.org,6 E 39th St,New York,NY,10016,40.65973446365176,-74.0164491535535
Korean Buddhism Jo-Gei Temple,(212) 665-3641,https://www.yellowpages.com/new-york-ny/mip/korean-buddhism-jo-gei-temple-20765067,"Synagogues,Temples,Buddhist Places of Worship",http://nychogyesa.org,42 W 96th St,New York,NY,10025,40.7920424,-73.96626963548528
Chabad Lubavitch Of Waterbury,(475) 235-2047,https://www.yellowpages.com/waterbury-ct/mip/chabad-lubavitch-of-waterbury-548269612,Synagogues,,99 Crescent St,Waterbury,CT,6710,41.57066805713967,-73.04751487548002
Young Israel Of Jamaica Estates,(718) 479-7500,https://www.yellowpages.com/hollis-ny/mip/young-israel-of-jamaica-estates-6440009,"Synagogues,Churches & Places of Worship",http://www.yije.org,8310 188th St,Hollis,NY,11423,40.7128342,-73.7720435
Temple Beth Torah,(516) 334-7979,https://www.yellowpages.com/westbury-ny/mip/temple-beth-torah-7527058,"Synagogues,Churches & Places of Worship",http://www.templebethtorahli.org,243 Cantiague Rock Rd,Westbury,NY,11590,40.7556561,-73.5876273
Congregation Ohr Torah,(973) 669-7320,https://www.yellowpages.com/west-orange-nj/mip/congregation-ohr-torah-8962832,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.congregationohrtorah.org,270 Pleasant Valley Way,West Orange,NJ,7052,40.81571827735542,-74.25661371544054
Christian Tabernacle Baptist Church,(203) 624-3028,https://www.yellowpages.com/hamden-ct/mip/christian-tabernacle-baptist-church-6561986?lid=1001978402451,"Synagogues,United Church of Christ,Pentecostal Churches",http://ctabernacle.net,425 Newhall St,Hamden,CT,6517,41.33535887718048,-72.92669358977204
Chabad House Of Buffalo,(716) 833-8334,https://www.yellowpages.com/buffalo-ny/mip/chabad-house-of-buffalo-17230039,Synagogues,http://www.chabadofbuffalo.com,3288 Main St,Buffalo,NY,14214,42.953486,-78.8234455
United Jewish Appeal Federation,(212) 980-1000,https://www.yellowpages.com/new-york-ny/mip/united-jewish-appeal-federation-459998899,"Synagogues,Churches & Places of Worship",http://www.ujafedny.org,130 E 59th St Fl 3,New York,NY,10022,40.7587979,-73.9623427
Young Israel Of Hewlett Congre,(516) 295-2282,https://www.yellowpages.com/hewlett-ny/mip/young-israel-of-hewlett-congre-9056048,"Synagogues,Religious Organizations",http://www.yihewlett.org,1 Piermont Ave,Hewlett,NY,11557,40.638155,-73.700793
Chabad-Lubavitch-Northampton,(413) 582-0033,https://www.yellowpages.com/northampton-ma/mip/chabad-lubavitch-northampton-505134372,Synagogues,http://www.chabadnorthampton.com,81 Milton St,Northampton,MA,1062,42.3238887,-72.65464210038309
Home Of The Sages Of Israel,(212) 673-8500,https://www.yellowpages.com/new-york-ny/mip/home-of-the-sages-of-israel-464861981,Synagogues,,25 Willett St,New York,NY,10002,40.7161454,-73.98293484431414
Chabad Jewish Center of NWBC,(201) 848-0449,https://www.yellowpages.com/franklin-lakes-nj/mip/chabad-jewish-center-of-nwbc-550784,"Synagogues,Reform Synagogues,Preschools & Kindergarten",http://www.chabadplace.org,375 Pulis Ave,Franklin Lakes,NJ,7417,41.02736433333333,-74.197806
Chabad Of Canarsie & Starrett City,(718) 207-7701,https://www.yellowpages.com/brooklyn-ny/mip/chabad-of-canarsie-starrett-city-508722675,"Synagogues,Churches & Places of Worship",http://www.chabad.org/centers/default_cdo/aid/2760734/jewish/Chabad-of-Canarsie-and-Starrett-City.htm,10576 Flatlands 1st St,Brooklyn,NY,11236,40.6463468,-73.89024625
Queens Jewish Center,(718) 459-7509,https://www.yellowpages.com/forest-hills-ny/mip/queens-jewish-center-7354413,"Synagogues,Churches & Places of Worship",http://www.myqjc.org,6605 108th St,Forest Hills,NY,11375,40.7195942,-73.8448553
Mjo,(718) 263-8102,https://www.yellowpages.com/forest-hills-ny/mip/mjo-3968711,Synagogues,http://www.mjony.org,11221 72nd Ave,Forest Hills,NY,11375,40.712503,-73.846942
Temple Shalom,(401) 846-9002,https://www.yellowpages.com/middletown-ri/mip/temple-shalom-4938833,"Synagogues,Conservative Synagogues",http://www.templeshalomri.org,223 Valley Rd,Middletown,RI,2842,41.51240373361591,-71.29072829730019
Temple Emanuel Rhineback STLLT,(845) 876-5551,https://www.yellowpages.com/rhinebeck-ny/mip/temple-emanuel-rhineback-stllt-18517213,"Synagogues,Churches & Places of Worship",http://templeemanuelkingston.org,17 Lamoree Rd,Rhinebeck,NY,12572,41.9268754,-73.9126639
Ohev Zedek Congregation,(570) 343-2717,https://www.yellowpages.com/scranton-pa/mip/ohev-zedek-congregation-14107234,"Synagogues,Reform Synagogues,Churches & Places of Worship",,1432 Mulberry St,Scranton,PA,18510,41.40312385,-75.6500961
American Gathering Of Jewish,(212) 239-4230,https://www.yellowpages.com/new-york-ny/mip/american-gathering-of-jewish-5566010,"Synagogues,Religious Organizations,Churches & Places of Worship",https://amgathering.org,122 W 30th St Rm 205,New York,NY,10001,40.728713,-74.0050895
Congregation Ahavath Israel,(718) 356-8740,https://www.yellowpages.com/staten-island-ny/mip/congregation-ahavath-israel-7740639,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.congregationahavathisrael.com,7630 Amboy Rd,Staten Island,NY,10307,40.5080509,-74.24953478982607
St Paul's Evangelical Lutheran,(718) 266-1831,https://www.yellowpages.com/brooklyn-ny/mip/st-pauls-evangelical-lutheran-7925530?lid=1001978047506,"Synagogues,Schools,Methodist Churches",,2801 W 8th St,Brooklyn,NY,11224,40.579695,-73.976168
Mastic Beach Hebrew Center Reform Jewish Congregation,(631) 281-8282,https://www.yellowpages.com/mastic-beach-ny/mip/mastic-beach-hebrew-center-reform-jewish-congregation-1930844,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.mbhebrew.org,Neibrhd Rd,Mastic Beach,NY,11951,40.7607785,-72.83542595786517
Congregation Sons of Israel,(844) 369-8027,https://www.yellowpages.com/yonkers-ny/mip/congregation-sons-of-israel-537223324,Synagogues,,300 N Broadway,Yonkers,NY,10701,40.945034,-73.89404
Shree Maha Thillakaali Divine Mundra,(718) 291-3424,https://www.yellowpages.com/south-richmond-hill-ny/mip/shree-maha-thillakaali-divine-mundra-8249319,"Synagogues,Churches & Places of Worship",,10143 133rd St,South Richmond Hill,NY,11419,40.6994253,-73.8309672
Young Israel of Spring Valley,(845) 356-3363,https://www.yellowpages.com/spring-valley-ny/mip/young-israel-of-spring-valley-11050948,"Synagogues,Reform Synagogues,Churches & Places of Worship",,23 Union Rd,Spring Valley,NY,10977,41.1130231,-74.0437839
Congregation Of Yahweh,(845) 344-1717,https://www.yellowpages.com/middletown-ny/mip/congregation-of-yahweh-1339415,"Synagogues,Churches & Places of Worship",,15 Center St,Middletown,NY,10940,41.446609469464825,-74.42055642983637
Sephardic Jewish Congregation,(718) 544-6932,https://www.yellowpages.com/forest-hills-ny/mip/sephardic-jewish-congregation-6163989,"Synagogues,Churches & Places of Worship,Religious Organizations",http://www.americansephardifederation.org,10117 67th Dr,Forest Hills,NY,11375,40.7195942,-73.8448553
Sephardic Congregation-KGH,(718) 261-0101,https://www.yellowpages.com/flushing-ny/mip/sephardic-congregation-kgh-453263514,"Synagogues,Religious Organizations,Churches & Places of Worship",,14141 72nd Ave,Flushing,NY,11367,40.7654301,-73.8174291
Chabad of Bushwick,(718) 756-2488,https://www.yellowpages.com/brooklyn-ny/mip/chabad-of-bushwick-496329971,Synagogues,http://www.chabadofeastwilliamsburg.org,701 Empire Blvd Apt 2e,Brooklyn,NY,11213,40.6501038,-73.9495823
Chabad Of Eastern Connecticut,(860) 437-8000,https://www.yellowpages.com/new-london-ct/mip/chabad-of-eastern-connecticut-492917515,"Synagogues,Religious Organizations,Churches & Places of Worship",http://www.chabadect.com,135 Plant St,New London,CT,6320,41.330269631924416,-72.10120551379903
Temple Sinai of Massapequa,(516) 795-5015,https://www.yellowpages.com/massapequa-ny/mip/temple-sinai-of-massapequa-5576468,"Synagogues,Churches & Places of Worship,Clergy",http://www.templesinaimassapequa.org,270 Clocks Blvd,Massapequa,NY,11758,40.660567150000006,-73.42541845853498
Sacred Heart Parish,(814) 834-7861,https://www.yellowpages.com/saint-marys-pa/mip/sacred-heart-parish-1315894,"Synagogues,Churches & Places of Worship,Methodist Churches",http://www.sacredheartparish.us,337 Center St,Saint Marys,PA,15857,41.42722042136096,-78.56460539746193
Community Synagogue,(516) 883-3144,https://www.yellowpages.com/port-washington-ny/mip/community-synagogue-2379431,Synagogues,https://commsyn.org,160 Middle Neck Rd,Port Washington,NY,11050,40.8562073,-73.7089559
